title,story
또 다른 사랑,"잘못된 사랑으로 평범할 것만 같았던 행복이 한순간 절망으로 뒤바뀌어 버렸다. 
주홍글씨처럼 새겨진 악몽에서 벗어나 진실을 밝히기 위해,
절망에서 벗어나 행복을 쟁취하기 위해,
제이가 움직이려는 순간
그녀에게 이국적이고 진정한 사랑이 다가오는데...!"
"제왕: 빛과 그림자
휴재","한국판 '삼합회' 대동그룹 회장 권수찬, 특수부 부장검사 유석호, 국회의원 김남훈
이 세 사람은 어릴 적부터 늘 함께였던 죽마고우이다.
어른이 되어서도 끈끈한 우정을 이어간 이 세 친구는 서로 밀어주고 당겨주며 함께 성장해 나간다. 
하지만 수찬의 대동그룹이 대형 비리 사건에 연루되면서 세 사람의 긴밀한 커넥션은 위기에 처한다. 
급기야 사건의 중심인 수찬은 검찰의 수사를 피하기 위해 중국으로 도피를 하고...
한편 수찬과 오랜 원수 관계이자 라이벌 조직의 보스 오정만은 수찬을 위기에 처한 틈을 놓치지 않고 
수찬을 제거하기 위해 은밀히 히트맨들을 고용해 중국에 보내는데..."
원작은 완결난 지 한참 됐습니다만,"원작의 악녀 역할이었던 엘레나 테일러는 원작의 모든 관계를 때려치우고 연애상담소를 차린다.
연애 상담소로 자리를 잡고 새 인생을 살아가던 엘레나에게 최고 난이도의 의뢰가 주어지는데..
원작의 서브 남주였던 휴를 무사히 사교계에 데뷔시키고 혼처를 구하는 것!

하지만 우락부락 운동에 진심이 된 휴는 연애에 전혀 관심이 없는 모태솔로였다.
과연 엘레나는 무사히 의뢰를 마치고 행복하게 살 수 있을까?"
여고생 드래곤,"안녕! 내 이름은 ‘김민지’, 어디에나 있는 평범한 여고생이야.
근데 자고 일어났더니 이상한 도마뱀이 돼버렸지 뭐야!?
으아앙! 싫어! 개못생겼어! 나 집에 갈래! 누가 나 좀 도와줘!
근데 잠깐만, 이렇게 되면 현실세계의 내 몸은?"
상위1%,"학교는 곧 계급 사회다. 힘, 외모, 돈, 집안으로 계급은 극명하게 나뉜다.
그러나 정체불명의 바이러스가 퍼지면서, 강자들은 몰락하고 평범함을 유지한 아이들이 강자가 되어버렸다.
뒤바뀐 계급사회,나는 상위1%가 되었다"
이계 무슨 황비,"""안녕하세요, 고객님. 상담원 진예롬입니다. 네? 이세계에서 전화 주셨다구요?""
콜센터 상담원 예롬은 진상 고객을 찾아가던 중 이세계 초국에 도착하고,
얼떨결에 그곳의 황제 비위 전담 대신이 되는데.. 
이세계에서 펼쳐지는 이색 황궁 로맨스!"
소녀180,'저 남자 아닌데요...' 키 184cm 꽃미모 소녀에게 남자패션모델 제안이 들어왔다. 비밀을 가진 소년소녀들의 생기 넘치는 청춘성장물!
얼굴천재,"어느 날 갑자기 게임 캐릭터로 변신하는 능력이 생겼다! 
그 스킬과, 그 모습이 모두 내 것이다.
나는 이제 언제든 ""얼굴천재""가 된다!"
구사일생 로맨스,"단역과 엑스트라를 전전하는 무명 여배우 김은홍.
9년 사귄 남자친구한테 차이고 술에 취해 귀가하던 중 엘제이제약 대표 이강일과 사건에 휘말린다.
그런데 갑자기 10억을 줄 테니 약혼하자는 강일.
“김은홍 씨가 없으면 내가 살 수가 없으니까.”
내가 없으면 죽는다고?! 그 남자를 위해 연기하는 은홍의 목숨을 건(?) 로맨스!"
이븐 모어,"끝이 좋지 않았던 첫사랑은 불시에 나타나 우연의 세계를 뒤흔들었다.
여름이 타는 줄도, 가을이 지는 줄도 모르고 좋아했던 그때와 다르게, 
열아홉과 서른하나의 간극을 또렷하게 지닌 채로."
7아이언,"사고로 오른손을 잃은 골프천재 주아이, 절망하는 시간조차 아깝다!
아이는 프로가 되기 위해 자신의 모든걸 바친다.
치명적 핸디캡을 극복하고 결국 정상에 서게 되는 연약한 소녀의 고군분투!"
갇힌 방,"남의 개인정보를 수집하여 뒤를 캐는 주인공.
동경하는 같은 반 남학생의 계정을 해킹하고, 상상도 못할 행적을 캐낸다.
충격 받은 플은 겁을 주려고 익명 메세지를 보내게 되고, 그 뒤 남학생은 홀연이 모습을 감춘다.
며칠이 지나고 주인공은 컴퓨터 한 대만 있는 방에 갇혀 눈을 뜨게 되는데…
과연 주인공은 컴퓨터 한 대로 갇힌 방에서 자신을 가둔 범인을 찾고 탈출할 수 있을까?"
스트릿 워크아웃,"한 때는 세계 최고의 비보이라는 꿈을 좇았지만 
사고로 인해 꿈과 희망을 모두 잃어버린 고등학생 백동희. 
어느 날 우연히 맨몸 운동 소녀 권지니를 만나고 멈춰있던 그의 인생이 다시 움직이기 시작한다."
모두 너였다,"근 미래, 생체공학박사이자 클론 테스터 '유리'는 남편의 외도로 하루하루를 고통 속에 살고 있다.
그러던 어느 날, 한달 후 폐기될 운명의 최신형 연애클론 '빅터'를 테스트하기 시작한다. 
그녀는 어느샌가 빅터로부터 마음의 위안을 얻는 한편, 남편이 자신에게 저지른 끔찍한 일들을 깨닫게 되는데...!"
밀당의 요정,"전남친의 대리신부를 해줄 정도의 호구인 웨딩플래너 ‘새아’.
어느 날, 그런 새아에게 첫눈에 반해 불도저처럼 직진하는 남자 ‘지혁’이 나타났다. 문제는, 그 남자가 하필 불같은 밀당기술을 보유한 연애고수였다는 것!
결국 두 사람의 관계는 연인으로 발전하게 되는데.
그런데, 행복할 일만 남은 줄 알았던 새아에게 지혁이 다른 여자의 예비신랑으로 찾아왔다!"
통 엣지 [완전판],"제양수가 반란자금을 마련하기 위해 팔아치운 소년들의 행방을 추적하던 류희수.
몇 달 간의 노력 끝에 제양수 일당이 납치해 팔아치운 소년들이 예상보다 훨씬 많을 뿐 아니라
그 거래처가 현재 동남아 바다의 가장 큰 골칫거리라 불리는 해적 조직 ‘아마이몬’ (*탐욕의 악마) 임을 확인한다.
대한민국 최고 칼잡이 하종화와 그 제자 류희수의 새로운 모험이 시작된다!"
"말년용사
휴재","전역하기 3일 전 어이없는 사고로 죽어버린 말년 병장.
갑자기 이세계로 떠나라는 현실을 받아들이지 못하고 난리를 치다
맨몸으로 이세계에 떨어지는 벌을 받게 된다.
말년 병장의 눈물겨운 밀리터리 생존 판타지!"
해귀,"어느 날 갑자기 한마을을 덮친 해귀들. 
해귀에게 엄마를 잃고 살 길을 찾아 마을 밖으로 도망친 주인공 한천은 
엄마가 사실 해귀에게 죽은 것이 아니고 먹이로 납치당했다는 사실을 알게 된다. 
한천은 끌려간 엄마를 구하기 위해 위험한 길을 떠나게 되는데..."
"올가미
휴재","""일주일에 단 한 번, 내가 지시하는 곳으로 데려오기만 하면 돼요.""
정체불명의 힘을 지닌 윤수와 그의 올가미에 단단히 옭아매어진 채아. 과연 그녀는 그의 덫에서 빠져나올 수 있을까."
"참교육
휴재","무너진 교권을 지키기 위해 교권보호국 소속 나화진의 참교육이 시작된다!
<부활남> 채용택 작가 X <신석기녀> 한가람 작가의 신작!"
보듬보듬,"온 마을의 주치의를 자처하는 오지랖 의사 강초이와 
무책임 야반도주 간호사 한새는 원팀이 되어 병원 밖 환자들을 왕진한다.
그런데 왕진이란게 그냥 환자만 돌보면 되는거 아니었나? 
왜 자꾸 예측 불가한 일들만 벌어지는건데!"
좋아해 아니 싫어해,"이제 막 군대를 전역해 복학을 하게 된 김 민.
부푼 기대감을 안고 들어간 첫 수업에서 이유도 없이 이별을 고해 트라우마를 안겼던
'보라'를 만나게 된다. 아무 일도 없었다는 듯이 그의 앞에 나타나 뻔뻔하게 행동하는
그녀를 보며 화도 나지만 미묘한 설렘 또한 감출 수 없는 민,
'좋아해... 아니 싫어해...'
아직은 모든 것이 미숙한 민이의 성장 캠퍼스 로맨스."
열린 지옥문 닫힘,"항상 크고 작은 불운이 가득한 고등학생 문옥지.
더 큰 불운이 오는 것을 막아주는 옥지의 소꿉친구이자 담당 저승사자인 하성.
그러던 어느 날 하성이 감지하지 못한 사고가 일어나게 되고, 옥지의 운명은 절망으로 치닫는다.
그리고 옥지의 앞에 나타나는 또 다른 수상한 저승사자.
옥지가 자신의 운명을 무사히 되돌리기 위한 여정이 시작된다."
"너의 미소가 함정
휴재","살기 뿜뿜 살벌한 여자 차백합과 빛나는 외모를 가린 남자 안기유!
운명처럼 짝이 된 둘의 난감 빠방 스쿨 라이프!"
수호하는 너에게,"영매로 태어나 귀신을 피해 살아온 태남.
무당인 할머니의 보호 아래 한정된 생활을 하며 살았지만, 대학교에 진학하며 드디어 자유를 찾았다!
게다가 입학식에서 만난 동기 성결의 수호령은 주변 귀신들을 퇴치시키는 장군신급 능력을 가진 신,
태남은 성결과 함께 자유로운 대학생활을 만끽할 수 있을까?"
중증외상센터 : 골든 아워,"살 수 있는 환자들이 죽어 가고 있다. 이제 더는 그런 일이 없도록 하겠다.
사명감 있는 또라이. 중증외상센터의 난폭한 천사. 
외상외과 전문의 백강혁, 그의 중증외상센터 되살리기 프로젝트."
북경신보,"증기기관의 발명으로 산업혁명이 일어나고 문명은 급진적으로 발전했다.
그러나 사람들은 모른다. 증기기관 따위보다 수 만배 효율적인 에너지원이 과거 중원에 이미 존재하였으니…
그것은 바로 무공.
과거부터 소수의 기득권 세력에 의해 숨겨져 왔던 그 무공의 원리가 우연한 계기로 대중들에게 널리 보급되었다면… 만일 그랬다면 세상은 어떻게 변했을까?"
흔들리는 세계로부터,"""우리 한번 바꿔보지 않을래?""
동경하던 ‘나’의 입에서 나온 달콤한 제안. 
그리고 바뀐 세계에서 벌어지는 은새의 파란만장 로맨스(?)가 시작된다."
태백 : 튜토리얼 맨,"초보스킬만 Lv.999!
자아를 갖게 된 튜토리얼 NPC의 모험기!!"
팬시X팬시,"어렸을 적부터 '팬시' 덕후로 살아온 한백지, 자신만의 팬시를 만들기 위해 팬시 디자이너가 되었다!
그러나 현실은 노답... 팬시 디자이너만 되면 좋아하는 건 뭐든 다 만들 것 같았는데. 
현실과 타협하면서 점점 꿈을 잃어가는 백지는, 온스타그램에서 너무나 좋아하는 '도토리라떼'의 그림을 보며 하루하루 힐링한다. 
어느 날, 회사에 잘 생기고 일 못하는 신입 후배가 들어온다. 
어쩌다 그가 바로 자신에게 늘 영감을 주었던 '도토리라테'라는 걸 알고 놀라는 백지! 
이제 드디어 그녀는 '도토리라테'와 함께 새로운 도전을 하기 시작하는데..."
피그먼트,"반 짱이었던 주인공 하남은 왕따 강태오에게 장난을 치다 한방에 나가떨어진다.
게다가 예전부터 하남에게 불만이 있던 하남 친구들은 강태오에게 붙고 하남은 반에서 왕따가 된다.
한순간에 나락으로 빠져버린 하남은 자신의 자리를 되찾으려 하지만 절친이라고 믿었던 박지광의 계략으로
이곳저곳에서 시비가 붙기 시작하고 학교 전체에서 왕따를 당하게 된다.
이왕 이렇게 된 거 모두를 짓밟아버리겠다는 생각으로 격투가인 강수오의 도움을 받아 훈련을 시작하고,
자신과 비슷한 처지의 사람들을 모아 그룹을 결성해 전쟁을 시작하려 한다."
"나쁜 마법사의 꿈
휴재","평범한 중학생 '이대아', 집에서 도망치고 싶어 아무 기숙고등학교에 원서를 넣었다. 
그런데 알고 보니 이곳은 예술 고등학교로 위장한 마법학교였고, 
전혀 상관없는 곳인 줄 알았던 이 학교에서 ‘이대아’와 얽힌 비밀이 드러나기 시작한다! 

“나는 마법사인 척 모두를 속여 이 학교에 남아야 해. 무슨 방법을 써서라도."""
먹는 인생,세상에는 먹고싶은 것들이 너무 많아! 나의 맛있는 일기
컨트롤,본 컨텐츠는 한국도핑방지위원회의 브랜드 웹툰으로 해츨링 작가가 전하는 2022 도핑방지 인식개선 및 스포츠가치 확산을 위한 웹툰입니다.
"미래의 골동품 가게
휴재","남해의 먼 섬에 살고 있는 소녀, '미래'.
미래의 부모님이 바다에서 돌아오지 못한 그날부터, 모든 것들이 변하기 시작했다. 
저주를 풀기 위한 단 한 가지의 방법. 
소중한 것들을 지키기 위한 기묘한 소녀의 퇴마가 시작된다."
서류상 아빠,"23살에 28살짜리 아빠가 생겨 버렸다.

“그쪽만 원하신다면 제가 그쪽 아빠를 할까 합니다만.”
처음엔 신종 사기인가 생각했지만, 8살 동생과 나에겐 아빠가 필요했고, 그는 딸이 필요했다.
그렇게 임시 가족이 되었는데…….

“심장 괜찮아요?”
“심장요?”

겨우 5살 차이의 우리는 부녀라기에 어딘지 좀 이상하다. 
“아까 아영 씨 심장이 마구 뛴다고 했잖아요. 나도 그런데…….”

우리 이대로 괜찮을까?"
신부가 필요해,"까칠한 성격으로 회사 내 안티팬 규모 1위를 자랑하는 윤정헌 대표. 은채의 비밀은 바로 그런 대표님을 홀로 짝사랑한다는 것!
그런데, 만우절 거짓말에 속아 홧김에 먹은 술 때문에 그만 대형 사고를 치고 만다.
당연히 거절당할 줄 알았던 키스는 마법같이 이루어지고...
다음 날, 대표님은 키스의 대가라며 충격적인 부탁을 해 오는데...?"
연애의 발견,"5년 전, 가슴 아픈 첫사랑과 홀로 이별한 ‘여름’.
공허한 아픔을 뒤로하고 다시 일어날 기회를 준 건 새로운 남자친구 ‘하진’이었다.
하지만 사랑하는 하진이 가진 타인과 선 자리,
분노한 여름은 하진의 선 자리로 향하는데…
그곳에서 첫사랑이었던 강태하를 만난다.
강태하, 네가 왜 여기에 있어?!"
