title,story
불가항성 그녀,"별 볼일 없는 남자 이보름, 기댈 곳도 의지할 곳도 없이 외로운 인생에 어느 날 홀로 밤하늘을 올려다보며 허심탄회하게 읊조려본 연인을 바라는 흔한 소원 한마디에 대한 응답으로 별님 본인이 현신하여 오게 되는데, 갑작스러운 우주적 존재의 등장과 느닷없는 고백에 전혀 마음이 담기지 않음을 아는 보름. 아무리 거절해서 물리치려 해도 포기를 모르는 불굴의 의지의 별님은 계속해서 보름을 공략하려 한다."
파운드캣,"실제 길고양이 코코아와 호밀이의 이야기, 상상 속 코코아와 친구들의 이야기를 그립니다."
연하남에게 고백 받기까지 앞으로 30화,30화 뒤에 너네들은 사귀게 되어있다.
범고래아가씨,허구한날 고생만하는 남고생 딩폴과 호가문의 장녀인 청호의 톡톡튀는 연애(?)이야기/자유연재 입니다!
21세기 밴드 (21C BAND),"21세기까지 함께 음악하자고 뭉친 4명의 친구들의 사랑과 음악이야기 대한민국 그안 어딘가에 깊이(?) 숨어있는 락그룹 '21세기 밴드' 고교시절부터 함께한 4명의 친구들의 우정 그리고 그들이 세상을 향해 말하려고 하는 음악이야기 시대를 표현하는 젊은 친구들이 사랑과 우정 그리고 세상이야기 그리고 인생을 배워가는 4인조 락밴드 ""21C BAND""의 성장통 그리고 그들의 음악과 사랑 갚은 그곳으로 안내합니다."
사리네 보석함(베도승격),사리가 만나는 사람들은 하나같이 어딘가 좀 이상하다.
마피아게임에 어서오세요,"패배자는 죽음, 우승자는 어떤 소원이든 들어주는 악마의 마피아게임. 게임에 참여하게 된 13명의 사람들. 이 만화는 자유연재입니다."
기억의 해석,"홍난이는 교양 수업에서 만난 이이상을 짝사랑하지만, 섣불리 먼저 다가갈 생각을 하지 못한다. 그런데 어느 날 갑자기 이이상이 먼저 다가오기 시작하고, 난이는 도망만 치다 남들에겐 보이지 않는 ""그들""의 도움으로 용기를 내기로 한다. 그런데 그 용기... 내지 말았어야 했다."
로로의 일본생활 다이어리,흘러가는 대로 살다가 일본 회사에 취직하게 된 로로의 일본 생활 다이어리
우당탕 입큰이,이게 사람 사는거냐! 입큰이의 주변에서 일어나는 시끌벅적한 이야기. 매주 일요일 밤에 찾아옵니다. 인스타: @j_lips_52
무적철인 반대가리,대한민국에 갑자기 나타난 외계 생명체와 맞서 싸우기 위해 개발된 로봇 반대가리!! 그리고 반대가리를 조종하는 9급 공무원 마강철이 만드는 좌충우돌 올드스쿨 로봇액션
지극히 평범한 생활,평범하게 사는게 최고지만 그게 뜻대로 되나..? 슨민찡의 생활에서 일어나는 평범(?)한 일상툰
"다시, 닻별",인연을 쌓는 닻별의 일상이야기 :) 자유연재 중! [문의 : byeol_somda@naver.com]
오마이셋!!!,어쩌다보니 아이셋... 다섯식구의 사는 이야기
THE,"나는 아무것도 하지 않았는데, 누군가 나를 수배하고 쫓아온다. 나는 왜 이름이 없는 거지? 내가 왜 쫓기고 있는 걸까? 이상하게 허술한 세상 속에서 그 들은 자신의 삶의 이유를 찾기 위해 떠돈다. - [Contact_Email: xxx_29@naver.com]"
소녀순백,"관심욕구, 인정욕구, 성ㅇ... 암튼 욕구로 가득 찬 소녀 순백희. 찌질한 백희는 피아노로 반 아이들에게 인정받고 싶어하는데..."
잘먹는 가,잘먹는 가(家) 먹는거 좋아하고 맛있는거 좋아하는 주뽕이네 가족. 어릴때부터 지금까지 가족들과 쌓아온 음식의 추억들을 그려봅니다
낮잠 자는 사람들,"평화로운 작업실에서 먹고, 자고, 일하고, 사랑하고, 성장하는 사람들 밀착 일상툰"
의자왕 체어맨,재수만 좋다면 누구나 초능력자 히어로 ‘S맨’이 되어 놀고 먹을 수 있는 세상! 하지만 그러기 위해선 상급 S맨으로 올라서야만 하는데... 26살 백수에서 9급 영웅이 된 최억만은 과연 성공할 수 있을까?
나는 마요 집사로소이다,고양이가 너무 귀여워서 시작한 집사생활 근데 너무 힘들어..
혼과이치,"[매주 토요일 0시] ""신이 되지 못한 당신은 이제, 어떻게 더 나은 세상을 만들 겁니까?"" 환생을 포기한 뒤 '더 나은 세상'을 만들겠다는 목표로 신이 되고자 했던 영혼 '숨'은 알 수 없는 이유로 혼자만 신이 되지 못한다. 그리고 우연한 계기로 삼신 '미제'와 만나면서 원치 않게 신들의 일에 휩싸이게 되는데.. 세상의 주인이 되기 위해 싸우는 신들과 그 사이에 끼게 된 숨의 운명은..? 타락한 영혼 세상에서 벌어지는 화려한 액션 판타지!"
꿈무덤,"저주를 믿지 않던 소녀에게 씌워진 꿈 저주, 꿈에서 깨어나기 위해 싸우는 그의 이야기"
흑묘,타로카드에 악마를 소환하고 ...
시크릿가족,"시크릿가족이 전하는 본격! 성교육 하는 만화! 성건강, 박정자, 성남근, 성숙, 성장, 성탄 다섯 가족의 건강한 시트콤 성(性)이야기"
사랑니(confused),자존심 강하고 자존감 낮은 사랑이 어려운 여자 이야기 (블로그: https://blog.naver.com/nyun3_3)
아빠는 일곱살,아빠가 7살이 되었다!? 격주 금요일 업로드입니다!
오컬트부 샤를,온갖 괴담과 귀신이 나온다는 소문이 자자한 <귀목고등학교>. 그리고 그 곳의 평범한 남고생인 '독고유' 어느 날 독고는 <학교의 6대 불가사의>중 하나인 '샤를'을 만나게 된다. 그리고 그런 샤를에게 오컬트부에 들어와 달라는 말을 듣게 되는데⋯.
우리 카페 사장님이 이상하다,"첫 알바, 오컬트 한 사장님, 그것보다 더 이상한 카페! 그 속에서 묵묵히 자기 할 일을 하는 알바생의 이야기."
"네, 아직 아파요","정병 7년차, 네 아직 아파요."
무한의 구름,전 세계로 퍼진 '영혼 수확' 프로젝트로 인해 죽어가는 사람들과 사라져버린 영혼들. 사라진 영혼을 되찾는 방법을 아는 건 나밖에 없다.
테이커,17살 최고의 킬러의 학교생활 일상물
아빠를 위하여,아빠와 함께 한 1년의 기록. 그리고 암과 웰다잉에 대한 정보 만화.
도망쳐서 생긴 랑데부,"왕족이지만 붕 떠있는 엘리아는 홧김에 어떤 남자를 때리게 된다. 그 책임으로 몇백 년 전부터 내려온, 왕족을 바치는 전설을 실행하기 위해서 그리고 아무일 없으면 그대로 도망가 잠적할 목적으로 신전으로 향하지만 거기에서 만난 건 자기를 마물이라 주장하는 남자였는데...(자유연재)"
휴지통,"맨밥같이 담담한 매일매일. 반찬이 필요해요. 매주 월, 목 업데이트 됩니다!"
살아서 만납시다,상처를 마주보며 사는 이야기 입니다
과학고 생존일지,"과학고, 영재들만 가는거 아냐? 빈둥거리는걸 제일 좋아하는 찐빵이가, 과학고에 가게 되었습니다. 100% 실화 기반 일상툰! <격주 화요일 업로드!>"
이 세계 마왕님,"장난으로 만든 제단으로 마왕을 소환해버린 평범한 인간소녀 하람과 용사와의 최종결전중 난데없이 이세계(현대세계)로 강제소환되어버린 괴물마왕. 돌려보내기위해, 돌아가기위해. 소녀와 마왕의 계약이 맺어진다. (10일, 20일, 30일 연재)"
한 달 뒤에 죽여주세요,죽고 싶은데 스스로 죽을 용기는 없던 그 날. 살인자에게 한 달 뒤에 죽여달라고 부탁한 그녀의 이야기. (5월 말 복귀 예정)
그레텔(베도승격),헨젤과 그레텔이 마녀를 죽이고 과자집에서 탈출한지 3년. 과자집의 마녀가 가지고 있던 전설의 마도서 ‘네크로노미콘’을 찾기 위해 헨젤과 그레텔을 쫓는 마녀들. 마녀의 습격을 당한 그레텔은 네크로노미콘을 각성시키고 헨젤을 언데드로 되살린다. 아버지를 살리고 인간으로 돌아오기 위한 헨젤과 그레텔의 여정이 시작된다.
7942 (친구사이),우정과 사랑. 그 애매모호한 경계선에 서있는 두 청춘의 이야기.
방구석수필,"[실화 단편 에피소드] 어려웠던 본인의 어린시절 치매에 걸렸던 이웃 아줌마, 가난하지만 밝게 살던 친구, 나를 도와줬던 문신있던 목사님, 아낌없이 주던 친형님, 군대에서 만났던 사람들.. 고마웠던 사람들에 대한 내 인생 포트폴리오"
"그날, 우리","온 세상 사람들이 괴물로 변한 가상 공간 속에서... 그날, 우리에게 있었던 일"
아틀레냐 비바체,훈훈한 섬마을 일상 판타지 블랙 코미디 치유물
우당탕탕 서윗멀즈,우당탕탕 돌아가는 필두와 더쿠 히츄리 의 지난 일상. 그리고 벌어지는 이해못할 이야기.
우주n은하,우주와 은하 자매가 만들어가는 세상에 대한 이야기입니다
데드리프트,"최강 그룹에서 주최하는 ""리프팅 클래식 시리즈"" 역도부터 맨몸운동, 파워리프팅에 이르기까지 최정상의 선수들이 ""리프트 클래식""의 우승을 향해 달리는 스포츠 배틀물!! ""한국의 에이스 여주희""와 ""전 엘리트 역도선수 강대철""까지 최전성기의 기량을 가진 선수들의 한판승부!!!"
내 담당일진!,일진과 찐따로 등급이 나뉜 이 학교.. 찐따와 일진이 사귄다면..?! 찐따등급1위 남우찬과 일진등급1위 한채영의 학교이야기
서울신이전,서왕모의 복숭아밭에서 복숭아를 훔쳐먹은 삼천갑자동방삭의 후손으로 태어난 소녀. 소녀는 점차 자신이 가진 특별한 힘을 자각하고 여러가지 신비로운 사건에 휘말린다. * 첫째 셋째 화요일 연재 *
일상다반사,"억척스럽지만, 언제나 활기찬 엄마와 냉정하지만 속은 여린 아빠, 그 아래 언제나 공상에 빠져 사는 조금 엉뚱한 구석이 있는 청년 햄츄와 엽기적이고 막가는 행동으로 가족을 당황하게 하는 그 동생 찬양이...그리고 거침없이 표현하는 걸 좋아하는 장난꾸러기 막내 강지까지!! 이 시대의 평범한 5인 가족이 펼치는 소소하고 담백한 예사로운 이야기가 시작된다."
별을 품은 꽃,"그림을 좋아하지만, 현실에 수긍하고 살아가던 주연. 어느 날, 그림을 좋아하는 여정이 자꾸 눈에 밟히게 되는데.."
호호도시농부,식알못 똥손 무화과화과자의 우당탕탕 좌충우돌 농사짓는 이야기
살인귀,경찰을 꿈꾸며 열심히 공부를 병행하며 운동까지 하는 설화 어느날 할머니가 돌아가셨다는 소식을 듣고 지방으로 내려가 장례식장에 가니 할머니가 숨겨온 자식이 있다는 걸 깨닫게 된다 그런데 이 아이.. 보통 아이가 아니다 10/20/30일에 업데이트 됩니다!
랜드라이프,인간이 된 백상아리. 다시 바다로 돌아갈 수 있을까?
일니스,"자신에게 걸린 의문의 병을 치료하기 위해 수십년째 산 속에 틀어박혀 치료법을 연구하던 리더스는 타인의 질병과 상처를 먹고 성장하는 아기 악마를 발견한다. 과거의 명예를 되찾으려는 리더스와 못 고치는 병이 없는 아기 악마 일니스의 괴기 ""힐링"" 판타지"
H O P E(완결),오염된 지구를 떠나 새로운 보금자리 행성을 찾아야 한다. 과연 그들은 성공할 수 있을까?
우리는 그래서 만났잖아_찌맥툰,평범한 일상을 소중하게 만들어준 나의 강아지 이야기.
도깨비신선,부모님 없이 혼자 강한 신체능력으로 학업을 병행하는 '이도운'은 담임선생님을 의지하며 살고 있다. 어느날 귀가하던 도운과 선생님의 앞에 괴물이 나타나 도운과 선생님을 공격하는데...
꽃이 피는 자리,"환경 오염으로 파괴되는 자연,인간과 함께 살아가기 위해 자연은 진화한다. 사람 몸에 기생하며 살아가기 시작한 변종 식물 그리고 갑자기 불안 증세를 일으키며 미치기 시작하는 사람들 기생인가 공생인가 전대미문 재난 스릴러"
와더풀하우스,두 명의 사람과 두 마리 고양이로 집이 꽉 차버렸어! 원더풀이 되고싶은 와더풀~! What a Full house! /자유 연재 / 문의: cpwm@naver.com
백방구,웹툰작가가 문방구하는 이야기 whitesnow_16@naver.com
나는 참지 못한다,"[매주 금요일 9시] 도통 화를 내지 못하는 여자 '김연지'. 비루한 일상 속에 지쳐가던 그녀, 교통사고를 당한 이후 생긴 변화가 가져오는 커다란 나비효과. 참지 못하게 된 그녀는 어디까지 갈 것인가."
다이어트 졸업반,다이어트가 끝나면 친구도 연애도 하면서 행복만 할 줄 알았던 예지.. 하지만 다이어트가 끝난 게 끝난 게 아니라고?! 학교에서 예지가 살이 다시 찐다 안 찐다로 내기가 시작됐다.. 전교생이 지켜보는 상황에서 예지는 과연 다이어트에서 잘 벗어날 수 있을까? 각자의 이유로 다이어트 굴레에서 벗어나지 못하는 아이들의 다이어트 졸업 도전기
여명의 등불,"‘태양의 제국’ 소속 전쟁 영웅 ‘버키’ 병장. 그녀는 황제를 향한 우직한 충심과 뛰어난 무예로 제국 병사들의 귀감이 되고 있지만, 사실 그녀의 최종 목표는 제국을 몰락시켜 황제에게 복수하는 것이다. 버키는 거대한 제국을 상대로 복수를 완수할 수 있을까? <매주 월요일 오후 10시 업로드>"
광고감독의 발암일기,"처절한 광고현장 속 피어난 암 한송이! 광고감독의 웃픈 일상, 어떻게든 살아본다."
